"Electricity Tariff ID","PES Area ID","Profile Class","Tariff Type","Usage Band Min","Usage Band Max","Earliest Contract Start Date","Latest Contract Start Date","Daily Standing Charge","Monthly Standing Charge","Quarterly Standing Charge","Daily Standing Charge AMR","Monthly Standing Charge AMR","Quarterly Standing Charge AMR","Unit Rate","Night Unit Rate","Evening Weekend Unit Rate","FIT Charge","Pricing Start","Pricing End"
"a0h3000000AYfZf","a0Z30000004RlEE","2","1","20000","49999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","25.7","","","","","","11.23","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEE","3","1","20000","49999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","32.81","","","","","","14.59","","12.07","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEE","3","1","20000","49999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","32.83","","","","","","13.43","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEE","4","1","20000","49999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","32.81","","","","","","14.21","10.28","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEE","4","1","20000","49999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","32.81","","","","","","15.16","10.3","12.76","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEE","4","1","20000","49999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","25.67","","","","","","11.37","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.12","","","","","","14.94","11.28","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.11","","","","","","16.63","","12.69","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.11","","","","","","16.53","10.9","13.4","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.11","","","","","","14.3","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.13","","","","","","15.59","9.01","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.13","","","","","","16.69","","11.57","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.14","","","","","","13.82","10.57","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.14","","","","","","14.42","","11.8","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.14","","","","","","13.23","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.14","","","","","","14.28","9.08","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004Rl9D","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.15","","","","","","15.19","9.119999999999999","12.99","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.17","","","","","","14.6","11.1","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.17","","","","","","16.28","","12.42","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.18","","","","","","14.79","10.7","12.91","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.17","","","","","","14","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.18","","","","","","14.84","9.630000000000001","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.18","","","","","","15.96","","11.47","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.65","","","","","","13.84","10.93","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.65","","","","","","14.48","","11.85","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.66","","","","","","13.28","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.65","","","","","","14.06","9.710000000000001","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDQ","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.65","","","","","","15","9.75","12.63","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDV","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.56","","","","","","15.63","","12.88","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDV","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.56","","","","","","15.55","11.48","13.45","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDV","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.56","","","","","","14.01","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDV","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.57","","","","","","15.24","9.380000000000001","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDV","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.57","","","","","","15.99","","11.91","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDV","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.56","","","","","","16.32","9.539999999999999","14.18","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDV","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.58","","","","","","13.3","","11.61","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDV","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.58","","","","","","12.54","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDV","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.58","","","","","","13.77","9.539999999999999","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDa","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","28.91","","","","","","16.13","","13.81","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDa","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","28.91","","","","","","16.1","12.5","14.5","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDa","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","28.9","","","","","","15.49","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDa","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","28.93","","","","","","16.49","10.83","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDa","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","28.92","","","","","","17.47","","13.11","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDa","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.78","","","","","","14.89","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDa","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.78","","","","","","15.16","10.68","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDa","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.78","","","","","","16.15","11.06","14.4","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDf","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.52","","","","","","14.63","11.27","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDf","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.52","","","","","","16.21","","12.55","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDf","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.53","","","","","","14.73","10.94","13.02","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDf","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.52","","","","","","14.04","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDf","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.54","","","","","","14.8","10.06","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDf","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.53","","","","","","15.85","","11.72","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDf","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.47","","","","","","14.19","11.47","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDf","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.47","","","","","","14.74","","12.37","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDf","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.47","","","","","","13.66","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDf","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.47","","","","","","14.34","10.15","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDk","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.22","","","","","","14.62","","12.42","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDk","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.22","","","","","","14.59","11.26","13.03","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDk","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.21","","","","","","14","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDk","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.23","","","","","","14.8","10.2","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDk","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.22","","","","","","15.79","","11.83","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDk","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.55","","","","","","13.42","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDk","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.55","","","","","","14.14","10.25","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDk","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.55","","","","","","14.92","","11.94","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.7","","","","","","16.12","","12.56","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.7","","","","","","16.01","10.95","13.21","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.7","","","","","","14.02","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.72","","","","","","15.04","9.57","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.71","","","","","","16.02","","11.73","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.69","","","","","","10.86","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.69","","","","","","13.69","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.68","","","","","","14.35","9.630000000000001","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.69","","","","","","15.31","","11.9","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.68","","","","","","15.33","9.93","13.11","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDp","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.67","","","","","","10.77","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEO","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.61","","","","","","16.65","","13.89","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEO","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.61","","","","","","16.57","12.43","14.47","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEO","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.61","","","","","","15.03","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEO","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.62","","","","","","15.99","11.42","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEO","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.62","","","","","","16.67","","12.98","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEO","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.7","","","","","","12.28","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEO","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","35.49","","","","","","15.31","","13.53","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEO","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","35.5","","","","","","14.5","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEO","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.62","","","","","","15.33","11.25","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEO","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.68","","","","","","12.31","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEJ","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.18","","","","","","14.75","","12.75","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEJ","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.17","","","","","","14.73","11.5","13.39","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEJ","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.17","","","","","","14.24","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEJ","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.19","","","","","","15.4","10.8","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEJ","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.18","","","","","","16.11","","12.24","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEJ","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.69","","","","","","12.21","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEJ","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.39","","","","","","14.4","","12.46","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEJ","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.4","","","","","","13.51","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEJ","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.39","","","","","","14.73","10.84","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlEJ","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.68","","","","","","12.48","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.31","","","","","","15.4","11.79","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.31","","","","","","17.07","","13.19","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.3","","","","","","16.95","11.43","13.88","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.31","","","","","","14.77","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.32","","","","","","16.1","9.59","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.32","","","","","","17.18","","12.15","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.31","","","","","","17.74","9.640000000000001","14.57","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.69","","","","","","11.13","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.34","","","","","","13.88","11.01","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.34","","","","","","13.34","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.34","","","","","","14.65","9.630000000000001","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.34","","","","","","15.44","9.73","13.59","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDu","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.67","","","","","","11.49","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.42","","","","","","14.68","10.95","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.42","","","","","","16.25","","12.53","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.42","","","","","","16.16","10.95","13.18","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.42","","","","","","14.06","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.43","","","","","","15.09","9.65","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.43","","","","","","16.16","","11.59","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.43","","","","","","16.73","9.699999999999999","13.45","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.68","","","","","","10.65","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.29","","","","","","14.28","","11.92","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.29","","","","","","13.2","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.29","","","","","","14.62","9.869999999999999","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.29","","","","","","15.5","9.9","13.29","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlDz","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.33","","","","","","11.92","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE9","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.25","","","","","","16.47","","13.11","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE9","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.24","","","","","","16.37","11.55","13.72","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE9","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.24","","","","","","14.48","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE9","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.26","","","","","","15.18","10.33","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE9","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.26","","","","","","16.15","","12.07","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE9","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.78","","","","","","14.32","","12.16","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE9","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.78","","","","","","13.35","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE9","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.78","","","","","","14.29","10.42","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE9","4","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.78","","","","","","15.09","10.46","13.12","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE4","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.87","","","","","","17.15","","13.27","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE4","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.87","","","","","","17.05","11.51","13.95","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE4","1","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.87","","","","","","14.85","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE4","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.89","","","","","","15.72","10.46","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE4","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.89","","","","","","16.81","","12.26","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE4","2","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.89","","","","","","17.44","10.52","14.1","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZz","a0Z30000004RlE4","3","1","20000","49999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","35.05","","","","","","14.95","","12.54","","2020-04-20T00:00:00Z",""
