Electricity_Tariff__c,PES_Area__c,Profile Class,Tariff Type,Usage Band Min,Usage Band Max,Earliest Contract Start Date,Latest Contract Start Date,Daily Standing Charge,Monthly Standing Charge,Quarterly Standing Charge,Daily Standing Charge AMR,Monthly Standing Charge AMR,Quarterly Standing Charge AMR,Unit Rate,Night Unit Rate,Evening Weekend Unit Rate,FIT Charge,Pricing Start,Pricing End
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,17.31,10.45,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,16.89,10.03,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,16.9,10.04,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,16.88,10.02,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,16.9,10.04,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.97,,,,,,17.81,10.95,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,17.15,10.79,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,16.52,10.16,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,16.59,10.24,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,16.57,10.21,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,16.58,10.22,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.09,,,,,,17.47,11.11,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,16.28,10.51,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,16.23,10.45,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,16.28,10.5,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,16.12,10.34,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,16.2,10.42,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,37.98,,,,,,17.06,11.28,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,18.55,,13.03,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,18.13,,12.61,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,18.14,,12.62,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,18.12,,12.6,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,18.14,,12.62,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.97,,,,,,19.05,,13.53,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,18.11,,13.37,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,17.48,,12.74,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,17.56,,12.82,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,17.54,,12.8,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,17.54,,12.8,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.09,,,,,,18.43,,13.69,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,17.09,,12.93,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,17.04,,12.87,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,17.09,,12.92,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,16.93,,12.76,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,17.01,,12.84,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,37.98,,,,,,17.87,,13.7,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,19.19,10.54,15.56,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,18.77,10.12,15.14,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,18.78,10.13,15.15,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,18.76,10.11,15.13,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.47,,,,,,18.78,10.13,15.15,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.97,,,,,,19.69,11.04,16.06,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,18.56,10.86,15.86,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,17.92,10.23,15.23,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,18,10.31,15.31,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,17.98,10.28,15.28,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.59,,,,,,17.98,10.29,15.29,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.09,,,,,,18.87,11.18,16.18,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,17.38,10.55,15.3,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,17.32,10.5,15.25,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,17.37,10.55,15.3,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,17.21,10.39,15.14,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.48,,,,,,17.29,10.47,15.22,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,37.98,,,,,,18.15,11.33,16.08,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,21.06,,,,,,12.06,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,21.06,,,,,,11.64,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,21.06,,,,,,11.65,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,21.06,,,,,,11.63,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,21.06,,,,,,11.65,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.56,,,,,,12.56,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,20.51,,,,,,12.32,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,20.51,,,,,,11.69,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,20.51,,,,,,11.77,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,20.51,,,,,,11.75,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,20.51,,,,,,11.75,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.01,,,,,,12.64,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,19.91,,,,,,11.89,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,19.91,,,,,,11.84,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,19.91,,,,,,11.89,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,19.91,,,,,,11.73,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,19.91,,,,,,11.81,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDu,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.41,,,,,,12.67,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,16.19,10.41,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,15.87,10.08,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,15.88,10.09,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,15.86,10.07,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,15.88,10.09,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.34,,,,,,16.79,11,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,16.01,10.68,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,15.57,10.25,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,15.52,10.2,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,15.61,10.29,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,15.62,10.3,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.73,,,,,,16.51,11.19,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,16.12,11.31,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,15.31,10.5,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,15.32,10.51,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,15.24,10.43,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,15.32,10.51,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,37.57,,,,,,16.18,11.37,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,17.43,,12.37,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,17.1,,12.04,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,17.11,,12.05,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,17.09,,12.03,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,17.11,,12.05,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.34,,,,,,18.02,,12.96,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,16.98,,12.66,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,16.54,,12.22,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,16.49,,12.17,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,16.59,,12.27,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,16.59,,12.27,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.73,,,,,,17.48,,13.16,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,16.93,,13.15,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,16.13,,12.35,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,16.14,,12.36,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,16.06,,12.28,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,16.14,,12.36,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,37.57,,,,,,17,,13.22,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,18.06,10.48,14.31,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,17.74,10.16,13.98,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,17.75,10.17,13.99,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,17.73,10.15,13.97,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,24.84,,,,,,17.75,10.17,13.99,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.34,,,,,,18.66,11.08,14.9,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,17.46,10.77,14.55,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,17.02,10.34,14.11,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,16.97,10.29,14.06,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,17.06,10.38,14.16,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,28.23,,,,,,17.07,10.39,14.16,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.73,,,,,,17.96,11.28,15.05,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,17.3,11.41,14.93,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,16.49,10.6,14.12,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,16.5,10.61,14.13,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,16.42,10.53,14.05,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.07,,,,,,16.5,10.61,14.13,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,37.57,,,,,,17.36,11.47,14.99,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,21.06,,,,,,11.39,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,21.06,,,,,,11.07,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,21.06,,,,,,11.08,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,21.06,,,,,,11.06,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,21.06,,,,,,11.08,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.56,,,,,,11.99,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,20.51,,,,,,11.66,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,20.51,,,,,,11.23,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,20.51,,,,,,11.17,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,20.51,,,,,,11.27,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,20.51,,,,,,11.28,,,,2020-09-14T00:00:00Z,
